tweet_1,tweet_2,Class,P(NoConflict),P(Conflict),Conflict
"No dia de hoje, pessoas foram retiradas do debate político. Se vc fica feliz por isso é pp você não consegue derrubar o argumento e só lhe resta a censura para que a sua ideia nao seja derrotada. Como aconteceu em 2018. Como segundo pesquisas que SAIRAM HOJE, acontecerá em 2022.","O STF não é eleito, por esse motivo não tem nada a temer. Mas os senadores tem, passarão pelo eleitor em 2022. E a rede social será implacável com os coniventes do atual momento. #STFVergonhaNacional  #SenadoFederalVergonhaNacional",1,0.9839914441108704,0.0160084851086139,
O STF precisa conter a escalada de Alexandre de Moraes contra a liberdade de expressão.,"Rapaiz, se converteram à verdade?",2,0.984118103981018,0.0158818587660789,
grande dia amanhã,"O Átila será retido pelo Twitter, irá para CPMI, terá sua liberdade cassada por Barroso e ministruuu alexandre de Moraes?? Espalhou a fake news acusando os EUA de comprarem vacinas e hidroxicloroquina?  #VozParaBernardoKuster #VozparaConservadores  STF tem algo a declarar?",0,0.9841750264167786,0.0158249866217374,
"Para Augusto Aras, a determinação do ministro do STF é ""desproporcional e contrária ao princípio da liberdade de expressão""","Servidores públicos, juízes, claro... Mas passam os 365 dias do ano soltando bandido, mudando interpretação da lei de acordo com a conveniência, legislando, criando inquérito ilegal. Daí você posta #STFVergonhaNacional e vc que é o bandido. Se fuder, meu irmão.",1,0.9843143224716188,0.0156857371330261,
Siga o   A MELHOR NOTÍCIA DA SEMANA! STF foi p cima dos investigados no Inquérito das fake-news e o desespero é geral! O Twitter deletou a conta de vários bolsonaristas #Resistencia841dias GRANDE DIA AI-5 #SejaUmaEstrelaVoceTambem Siga nosso Instagram,Isso. Comemora msm o cerceamento e a censura dos outros otarios. Logo menos chega a sua vez.,1,0.9844149351119996,0.015585133805871,
Quem está comemorando a queda destes perfis são gente que já perdeu. Eles não conseguem debater nada e comemoram a censura.,"Lembrando a frase do  ""Por mim, botava esses vagabundos todos na cadeia, começando no  "" e primeiro o desqualificado maior do momento ! Alexandre de Moraes é um tirano. E a história mostra como eles acabam! #FreedomOfSpeech #STFVergonhaNacional",1,0.984477996826172,0.0155220506712794,
"Até o momento: Edson Salomão, Roberto Jefferson, Luciano Hang, Rodrigo Ribeiro, Edgard Corona, Otávio Fakhoury, Bernardo Küster e Allan dos Santos tiveram as contas retidas!","Douglas, você é a salvação para São Paulo! Um orgulho para o Brasil  O melhor deputado de São Paulo. Onde vamos parar com essa ditadura do #STFVergonhaNacional ? Quem pode parar esse advogado colocado por um presidente corrupto? Cadê a justiça do Brasil?",1,0.9844920635223388,0.0155079122632741,
"""Salve o 25 de Julho"", dia marcante que significa fortalecimento e empoderamento para a mulher preta em toda a América Latina.  Trago a memória de uma grande guerreira:  . ""Tereza de Benguela foi uma líder…",FOMOS CENSURADOS PELO STF Alexandre de Moraes CABEÇA DE OVO!   via,0,0.9845783114433287,0.015421662479639,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,"E aí, jornalistas, vão esperar até que o censor olhe para vocês?",1,0.9845841526985168,0.0154157625511288,
"Após bloqueio, Roberto Jefferson usa conta da filha no Twitter","Olha a cara, parece que tá doidão.",2,0.9846471548080444,0.0153528153896331,
"GRANDE DIA pois mesmo com tentativa do cabeça de piroca tentar censurar os perfis estão ativos, por Mito derrubar todos nas eleições de 2022 segundo pesquisas feita por instituições petista/psolista e de ver os financiadores de homicida e traficantes comemorando atoa. kkkkkkkkkk",Finalmente o grande dia de poder sacar aqueles milzão no caixa tem,0,0.9846521615982056,0.0153478495776653,
"Já tentaram de tudo pra derrubar o Bolsonaro, inclusive matar. Nada conseguiram. Agora resolveram calar a voz do povo q votou no Presida. É o desespero daqueles q não conseguem viver sem abocanhar $ do Estado.  CENSURA NÃO. #STFVergonhaNacional","pois é, o ai5 eu apoio  mas sou contra a ""censura""  gosto de ser um gado tenho orgulho de ser fã de político",1,0.9847131371498108,0.0152868181467056,
Os outros ministros do STF não farão nada para acabar com a censura imposta pelo ditador Alexandre de Moraes e puni-lo? Os Senadores não levarão adiante o impeachment?   Estou estudando todos os meios de ação que temos para agir.   A ditadura da toga não prevalecerá.,"Pelo o que estou vendo, tudo farinha do mesmo saco. IMPEACHMENT JÁ, primeiro da lista Alexandre de Moraes.",1,0.9847782254219056,0.0152217289432883,
"ba mano fecharam a conta do bernardo kuster, sara winter, alan dos santos, véio da havan e outros q triste hahahahahahhahahah",Fico aqui pensando. Será que os Jornalistas de todas as mídias  deste País acredita que estará livre da perseguição do ? Não percebem o perigo que correm?,0,0.9848280549049376,0.0151719320565462,
"Hoje são   Allan dos Santos Bernardo Kuster Edson Salomão Luciano Hang Roberto Jefferson Otávio Fakhoury Sara Winter   Amanhã pode ser vc.  Vc, conservador. Vc, que apoia Bolsonaro.   E vc tbm, idiota de esquerda que tá comemorando essa censura covarde.  #VozParaBernardoKuster",L I B E R D A D E   #VozParaBernardoKuster  e demais conservadores perseguidos pelo 5TF.,1,0.9849931001663208,0.0150068504735827,
"Absurdo galera. Centenas de pessoas falam coisas absurdas do presidente, ninguem liga. Agora se falar dos juízes acontece isso aí.  Cadê a imprensa pra falar alguma coisa?#VozParaBernardoKuster",Bom dia a todos. Ótimo fim de Semana com a notícia que Jair Bolsonaro testa Negativo para o Covid.19 Grande Notícia,0,0.9850009679794312,0.0149990376085042,
Twitter suspende perfis pró-Bolsonaro por determinação de Alexandre de Moraes,Esse FDP vai precisar suspender a conta de todo brasileiro de bem.,2,0.9850130081176758,0.0149870095774531,
A lista:  Allan dos Santos Bernardo Küster Edgard Corona Edson Salomão Eduardo Fabris Portella Enzo Momenti Luciano Hang Marcelo Stachin Marcos Bellizia Otavio Fakhoury Paulo Bezerra Rafael Moreno Reynaldo Bianchi Jr Roberto Jefferson Rodrigo Ribeiro Sara Giromini Winston Lima,FEsteja aí a censura Peppa Pig. Até que ela chegue em ti. Ai tu vais chorar.,1,0.985017478466034,0.0149825122207403,
ATENÇÃO  Recebi informações que a Polícia Federal está neste momento na casa do Roberto Jeferson. Estou Aguardando confirmação!  #VozParaBernardoKuster #VozParaAllan #VozParaFaka,"Mas o Bob Jeff não era intocável? Não era ele que tinha provas das falcatruas dos Ministros? Ele não tem, entendam, e se tivesse, seria um completo FDP por estar escondendo...",2,0.9850178360939026,0.0149821667000651,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Está todo mundo com medo do advogado do PCC.,2,0.9851092100143432,0.0148907713592052,
Extatamente  Assim como #GovernoDeFraudes,"Exato, veja como a tag ficou fácil de entender com a grafia correta. #GovernoDeFraudes . E sempre com um texto ou uma palavra com mais de 5 caracteres.",1,0.9851283431053162,0.0148716662079095,
#URGENTE - Contas bolsonaristas no Twitter são retiradas do ar após decisão de Moraes  #G1,Eu odeio quando o brasil me faz defender esses caras  Se vc aplaude essa censura nao ouse se chamar de anti-fascista ou democratico,2,0.9851896166801452,0.0148104066029191,
"Meu país, BrhazhiuL, é tão sem problemas que o juiz do tribunal mais importante do país,  Hitler de Moraes tem que ficar mandando bloquear contas em Redes Sociais! Falta do que fazer né meu filho?!?",VOCÊ SABIA? Alexandre de Moraes será o Presidente do TSE durante as eleições de 2022,0,0.9853522181510924,0.0146477688103914,
"VERGONHA ! O ditador e tirano da toga , Alexandre de Moraes , impõe censura pior que a ditadura , bloqueando redes sociais , cerceando a liberdade de expressão , promovendo uma verdadeira perseguição política . IMPRENSA, OAB,ABI, PRESIDENTE DA CÂMARA E DO SENADO , TODOS CALADOS!","Embora a censura estatal tenha terminado pós Diretas já, a redemocratização que começou neste período Vota a ser Ameaçada. o Brasil Volta a experimentar uma Uma censura de Ferro, Ainda maior que no Passado, a da Torga, eles tomaram o país pra si.. #CensuraJamais #CENSURA",1,0.9853770136833192,0.0146229788661003,
"Para Augusto Aras, a determinação do ministro do STF é ""desproporcional e contrária ao princípio da liberdade de expressão""",O Ptista mais amado do Brasil é contra essa decisão da ditadura de toga.,2,0.985464870929718,0.014535142108798,
"1. Concordar ou não com o que alguém diz é parte da democracia. Calar não. A decisão de Alexandre de Moraes, bloqueando a conta do presidente do PTB, Roberto Jefferson, é absurda. Só uma ditadura a tira voz de partidos políticos. Bloqueio preventivo, é censura prévia de opinião.",tive que mudar meu texto todo aiai grande dia,0,0.9855530858039856,0.0144469635561108,
"Bom dia e feliz sábado! Menos para os abutres do STF, para os esquerdista, para os políticos corruptos, para o lixo Neto e nem para os ratos Mandetta e Moro. #STFVergonhaNacional #STFNaoVaiNosCalar #VozParaOsConservadores #imprensamarromapoiacensura",A CENSURA NAS REDES SOCIAIS JÁ COMEÇOU E A PL 2630 AINDA NÃO FOI APROVADA   IMAGINA QUANDO FOR... NÃO PODEMOS NOS CALAR! NÃO A CENSURA NO BRASIL!!!!!!! NÃO ESQUEÇA INSCREVA-SE NO CANAL PRECISO DA SUA AJUDA PRA GANHAR MAIS ALCANCE E VOZ... OBRIGADO!,0,0.9855648875236512,0.0144351404160261,
"Acabaram de derrubar as contas no twitter de Bernardo Kurster, Allan dos Santos e Roberto jefferson por ordem judicial.  A Ditadura da Toga está desesperada.","A censura imposta pelo STF não atenta apenas à liberdade de expressão mas, especialmente, ao devido processo legal.",0,0.9856022000312804,0.0143978707492351,
"URGENTE - ROBERTO JEFFERSON SEGUE NO TWITTER Para ver o quão absurda foi a decisão de Alexandre de Moraes, Roberto Jefferson  passou a usar a conta da sua filha, Cristiane Brasil, pré-candidata à prefeitura do Rio, para continuar postando na rede social. DEIXE AQUI O SEU APLAUSO.","Roberto Jefferson abra a boca econte tudo que sabe, jogue aqui para a platéia.Parabéns",1,0.985725998878479,0.0142740085721015,
A censura rolando solta no país que ele governa e o presida não vai dizer nada a respeito?  (É proibido perguntar isso também?) #Censura #Ditadura,Eu não confio em pessoas com esse tipo de cobrança em cima do presidente. Porque não manda um particular pra ele. Parece mais incitação do que pergunta. Sei lá... O que o presidente pode fazer? Invadir o Supremo e mandar prender o cabeça de ovo?,2,0.9857935309410096,0.0142064625397324,
#STFVergonhaNacinal me exilou. Estou no USA    #STFOrganizacaoCriminosa  #STFNaoVaiNosCalar  #STFVergonhaNacional,"Assista a ""TOCANDO TERROR NA CENSURA!!"" no YouTube",0,0.9858230352401732,0.0141769498586654,
O Senhor é um Senador eleito pelo povo. É sua obrigação cumprir a constituição. E nossa constituição dá o livre direito de expressão.  Faça pressão para o Impeachment de Alexandre de Moraes. O Brasil lembrará de que lado ficou. O lado do povo ou o outro.,"gente maquiei um hetero top, grande dia",0,0.9860488176345824,0.0139512363821268,
Os outros ministros do STF não farão nada para acabar com a censura imposta pelo ditador Alexandre de Moraes e puni-lo? Os Senadores não levarão adiante o impeachment?   Estou estudando todos os meios de ação que temos para agir.   A ditadura da toga não prevalecerá.,#ImpeachmentAlexandreDeMoraes  #STFVergonhaNacional  Esse cara é doido. Camisa de força já!!!,1,0.9860779047012328,0.0139220617711544,
"São precários os fundamentos para esses bloqueios - e não poderia ser diferente, já que ordenados como desdobramentos de um inquérito doente. Não importa quem sejam os suspensos nem interessa que estariam comemorando se o bloqueado fosse eu. Não é bom.",Censura nunca é boa!!,2,0.9861089587211608,0.0138910757377743,
Se o Roberto Jefferson se candidatar ele bate de frente com o Bolsonaro (principalmente agora q virou prudente e sofisticado),"Bernardo P Kustet:  ""Quem precisa do PL 2630 da Censura se o Brasil já tem o tiranete Alexandre de Imoraes?""",0,0.9863155484199524,0.0136844757944345,
O tiranete Alexandre de Moraes passou de todos os limites. Ele agora decide sozinho qual informação pode circular no país? Ele decide quem fala e quem cala a boca? Ou os democratas reagem agora a este ato de censura s/ precedentes ou não podem mais falar em liberdade de expressão,Fora ditadores,2,0.9863200783729552,0.0136798806488513,
Censurados...,"A ditadura que o judiciário promove é de longe a maior e mais violenta da história brasileira. Por isso o povo, a sociedade clama #ForaAlexandreDeMoraes #ForaAlcolumbre #foramaia #VozParaBernardoKuster #Bolsonaro2022",2,0.9863240122795104,0.0136759504675865,
Logíco que o Jornalismo de porta de cadeia do #empauta vai proteger o STF e defender a Censura !!!!!!    MOSTRA AONDE ESTA !! E QUAL SERIA A FAKE NEWS SEUS HIPOCRITAS,"Só ñ pode fazer busca e apreensão no gabinete do José Serra, viu   #STFVergonhaNacional",0,0.9864711165428162,0.0135288573801517,
"O Twitter suspendeu 16 contas de bolsonaristas. Entre elas, as de Roberto Jefferson, dos blogueiros Allan dos Santos, Bernardo Küster e Sara Winter, dos empresários Luciano Hang, Edgard Corona e Otávio Fakhoury.","N consigo ser a favor disso. Acho Allan dos Santos, Bernado Kuster, Sara Winter, etc uma das piores pessoas que temos nesse país, mas acho q eles tem que ter o total direito de serem uns merdas",2,0.9865058064460754,0.0134942326694726,
Alexandre de Moraes ameaçou aplicar multa diária contra Facebook e Twitter,o cabeca de piroca ta putinho!!!! lixo de ditador de merda,2,0.9865663647651672,0.0134335868060588,
"Sara Winter, Allan dos Santos, Bernardo Küster e Otávio Fakhoury usaram suas contas no Twitter mesmo após ação da rede social para restringir seus acessos","Sem querer fazer papel de advogado do diabo, afinal, não apoio nenhum deles, mas se cometeram crimes, deviam estar presos e não censurados em redes sociais. Ditadura barata do Deus do Supremo.",2,0.9865765571594238,0.0134234419092535,
"Exclusivo: Luciano Hang obteve 55 empréstimos do BNDES para transformar Lojas Havan em império. De 1993 a 2014, o empresário hj investigado no Inquérito das Fake News conseguiu R$ 72 milhões junto ao banco estatal, revelam  e :","Aposto que a esquerda manipulou documentos do BNDES para incriminar o Luciano Hang. Ele é um patriota bilionário, que poderia investir em qualquer outro país, mas fica aqui recebendo pedrada por amar demais o Brasil.",1,0.9865893125534058,0.0134106213226914,
